Pressure [dbar],timeS,longitude,latitude,depSMlignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
2195.0,2459.957,-106.97898,16.98436,2195,2.0379,2.0378,3.148182,3.148235,0.061679,12.3228,4.5927,0.0501,0,4.5927,0.0206,0.9492,0,4.5966,0,0,0,0.955,34.6497,34.6505,27.7003,27.7009,2.9997,91.216,27.54
2196.0,2460.781,-106.97898,16.98435,2196,2.0362,2.036,3.148084,3.148139,0.06157,12.3225,4.5931,0.0501,0,4.5931,0.0206,0.9494,0,4.5969,0,0,0,0.9551,34.6498,34.6507,27.7005,27.7013,3.0006,91.242,27.547
2197.0,2461.693,-106.97898,16.98434,2197,2.0359,2.0357,3.1481,3.148155,0.060817,12.3225,4.593,0.0501,0,4.593,0.0203,0.9495,0,4.5968,0,0,0,0.9553,34.6498,34.6507,27.7006,27.7013,3.0094,91.51,27.628
2198.0,2462.704,-106.97899,16.98435,2198,2.0354,2.0353,3.148103,3.148153,0.060509,12.3227,4.5929,0.0501,0,4.5929,0.0202,0.9498,0,4.5971,0,0,0,0.9556,34.6499,34.6507,27.7006,27.7013,3.0091,91.5,27.624
2199.0,2463.817,-106.979,16.98436,2199,2.0351,2.0348,3.148106,3.148154,0.060908,12.3224,4.5931,0.0501,0,4.5931,0.0203,0.9502,0,4.5971,0,0,0,0.956,34.6498,34.6507,27.7006,27.7014,3.0136,91.637,27.665
2200.0,2465.049,-106.979,16.98436,2200,2.0344,2.0342,3.148096,3.148152,0.059482,12.3228,4.5928,0.0501,0,4.5928,0.0198,0.9506,0,4.5972,0,0,0,0.9563,34.6499,34.6507,27.7007,27.7015,3.0111,91.561,27.642
2201.0,2466.251,-106.979,16.98436,2201,2.0343,2.0342,3.148122,3.1482,0.059524,12.3225,4.5931,0.0501,0,4.5931,0.0198,0.9505,0,4.5971,0,0,0,0.9563,34.6499,34.6509,27.7008,27.7016,3.0106,91.545,27.637
2202.0,2467.291,-106.979,16.98436,2202,2.0338,2.0337,3.148134,3.148186,0.060359,12.3225,4.593,0.0501,0,4.593,0.0201,0.9508,0,4.5969,0,0,0,0.9565,34.65,34.6508,27.7009,27.7016,3.0141,91.653,27.669
2203.0,2468.264,-106.979,16.98436,2203,2.0339,2.0337,3.148177,3.148228,0.059938,12.3228,4.5928,0.0501,0,4.5928,0.02,0.951,0,4.5969,0,0,0,0.9567,34.65,34.6508,27.7009,27.7015,3.016,91.709,27.686
2204.0,2469.334,-106.979,16.98434,2204,2.0334,2.0332,3.148176,3.148231,0.059917,12.3226,4.5929,0.0501,0,4.5929,0.02,0.9511,0,4.597,0,0,0,0.9568,34.65,34.6509,27.7009,27.7016,3.0134,91.632,27.663
2205.0,2470.616,-106.97898,16.98434,2205,2.0331,2.0329,3.14819,3.148249,0.060814,12.3224,4.5932,0.0501,0,4.5932,0.0203,0.9512,0,4.5971,0,0,0,0.9569,34.65,34.6509,27.701,27.7017,3.0132,91.626,27.66
2206.0,2471.804,-106.97898,16.98434,2206,2.0332,2.0331,3.14825,3.148312,0.060574,12.3226,4.593,0.0501,0,4.593,0.0202,0.9511,0,4.597,0,0,0,0.9569,34.6501,34.651,27.701,27.7018,3.014,91.651,27.668
2207.0,2472.727,-106.97898,16.98434,2207,2.0334,2.0333,3.148313,3.148378,0.059892,12.3224,4.5932,0.0501,0,4.5932,0.02,0.9511,0,4.5966,0,0,0,0.9568,34.6502,34.6511,27.7011,27.7018,3.0134,91.633,27.663
2208.0,2473.543,-106.97898,16.98434,2208,2.0336,2.0335,3.148362,3.148428,0.061919,12.3226,4.5929,0.0501,0,4.5929,0.0207,0.9512,0,4.5967,0,0,0,0.9569,34.65,34.651,27.701,27.7018,3.014,91.651,27.669
2209.0,2474.317,-106.979,16.98434,2209,2.0337,2.0336,3.14842,3.148474,0.060615,12.3226,4.5929,0.0501,0,4.5929,0.0202,0.9511,0,4.597,0,0,0,0.9568,34.6503,34.651,27.7012,27.7018,3.0121,91.593,27.651
2210.0,2475.11,-106.979,16.98434,2210,2.032,2.032,3.148308,3.148379,0.060916,12.3225,4.593,0.0501,0,4.593,0.0203,0.9511,0,4.597,0,0,0,0.9568,34.6502,34.6511,27.7012,27.7019,3.0126,91.607,27.654
2211.0,2475.954,-106.979,16.98434,2211,2.0313,2.0313,3.148295,3.148359,0.060702,12.3236,4.5918,0.0501,0,4.5918,0.0202,0.951,0,4.5969,0,0,0,0.9567,34.6503,34.6511,27.7014,27.702,3.015,91.681,27.676
2212.0,2476.839,-106.979,16.98434,2212,2.0314,2.0312,3.148343,3.148391,0.060608,12.3228,4.5927,0.0501,0,4.5927,0.0202,0.9511,0,4.5965,0,0,0,0.9568,34.6502,34.6511,27.7013,27.702,3.016,91.711,27.685
2213.0,2477.728,-106.979,16.98434,2213,2.0307,2.0305,3.148328,3.148381,0.059525,12.3223,4.5933,0.0501,0,4.5933,0.0198,0.951,0,4.5962,0,0,0,0.9567,34.6503,34.6511,27.7015,27.7021,3.0148,91.675,27.674
2214.0,2478.606,-106.979,16.98434,2214,2.03,2.03,3.148308,3.14838,0.060554,12.3226,4.593,0.0501,0,4.593,0.0202,0.951,0,4.5966,0,0,0,0.9567,34.6503,34.6512,27.7015,27.7022,3.0172,91.747,27.695
2215.0,2479.533,-106.979,16.98434,2215,2.0278,2.0275,3.148151,3.148197,0.061239,12.3228,4.5927,0.0501,0,4.5927,0.0204,0.9512,0,4.5968,0,0,0,0.9569,34.6503,34.6512,27.7017,27.7024,3.0218,91.886,27.735
2216.0,2480.923,-106.979,16.98434,2216,2.0269,2.0267,3.148118,3.14817,0.060824,12.3224,4.5931,0.0501,0,4.5931,0.0203,0.9514,0,4.5968,0,0,0,0.9571,34.6503,34.6512,27.7018,27.7025,3.0267,92.037,27.78
2217.0,2483.447,-106.979,16.98434,2217,2.0279,2.0277,3.148236,3.148288,0.059721,12.3226,4.593,0.0501,0,4.593,0.0199,0.952,0,4.5968,0,0,0,0.9578,34.6502,34.651,27.7016,27.7023,3.0268,92.04,27.782
2218.0,2484.544,-106.979,16.98434,2218,2.026,2.0258,3.148138,3.148187,0.061465,12.3223,4.5933,0.0501,0,4.5933,0.0205,0.9521,0,4.5961,0,0,0,0.9579,34.6505,34.6513,27.702,27.7027,3.0288,92.1,27.799
2219.0,2485.369,-106.979,16.98434,2219,2.0252,2.0249,3.148107,3.148168,0.06016,12.3224,4.5932,0.0501,0,4.5932,0.0201,0.952,0,4.5955,0,0,0,0.9578,34.6505,34.6516,27.7021,27.7029,3.0301,92.14,27.811
2220.0,2486.111,-106.979,16.98434,2220,2.0228,2.0227,3.147962,3.14801,0.059518,12.3223,4.5933,0.0501,0,4.5933,0.0198,0.9523,0,4.595,0,0,0,0.9581,34.6508,34.6515,27.7025,27.703,3.0282,92.082,27.791
2221.0,2486.805,-106.979,16.98434,2221,2.0202,2.02,3.147785,3.147856,0.060727,12.3228,4.5928,0.0501,0,4.5928,0.0203,0.9521,0,4.5949,0,0,0,0.9579,34.6509,34.652,27.7028,27.7037,3.0224,91.906,27.736
2222.0,2487.473,-106.979,16.98434,2222,2.0192,2.019,3.147734,3.147794,0.061645,12.3225,4.5931,0.0501,0,4.5931,0.0206,0.952,0,4.5949,0,0,0,0.9578,34.6509,34.6518,27.7029,27.7036,3.0299,92.134,27.804
2223.0,2488.142,-106.979,16.98434,2223,2.0188,2.0187,3.147746,3.147805,0.05999,12.3227,4.5928,0.0501,0,4.5928,0.02,0.9522,0,4.5953,0,0,0,0.958,34.651,34.6518,27.703,27.7036,3.034,92.258,27.842
2224.0,2488.821,-106.979,16.98434,2224,2.0186,2.0185,3.14778,3.147835,0.060213,12.3224,4.5932,0.0501,0,4.5932,0.0201,0.9523,0,4.5957,0,0,0,0.9581,34.6511,34.6518,27.7031,27.7037,3.0345,92.275,27.846
2225.0,2489.548,-106.979,16.98434,2225,2.018,2.0179,3.147761,3.147818,0.05918,12.3226,4.5929,0.0501,0,4.5929,0.0197,0.9525,0,4.5963,0,0,0,0.9583,34.651,34.6519,27.7031,27.7038,3.0383,92.39,27.881
2226.0,2490.463,-106.979,16.98434,2226,2.0174,2.0173,3.147748,3.147789,0.061448,12.3225,4.5931,0.0501,0,4.5931,0.0205,0.9528,0,4.5966,0,0,0,0.9586,34.651,34.6516,27.7031,27.7036,3.0494,92.727,27.982
2227.0,2492.316,-106.979,16.98434,2227,2.0176,2.0174,3.147792,3.147833,0.060642,12.3225,4.5931,0.0501,0,4.5931,0.0202,0.9534,0,4.5968,0,0,0,0.9593,34.6508,34.6516,27.7029,27.7036,3.0425,92.518,27.919
2228.0,2493.905,-106.979,16.98434,2228,2.0145,2.0142,3.147581,3.147632,0.060438,12.3222,4.5934,0.0501,0,4.5934,0.0201,0.9535,0,4.5966,0,0,0,0.9593,34.6511,34.652,27.7034,27.7042,3.0418,92.494,27.91
2229.0,2494.786,-106.979,16.98434,2229,2.013,2.0128,3.147498,3.147571,0.060918,12.3224,4.5932,0.0501,0,4.5932,0.0203,0.9535,0,4.5961,0,0,0,0.9594,34.6511,34.6522,27.7036,27.7045,3.0457,92.613,27.945
2230.0,2495.556,-106.979,16.98434,2230,2.0122,2.012,3.147479,3.147536,0.059881,12.3225,4.5931,0.0501,0,4.5931,0.02,0.9538,0,4.5959,0,0,0,0.9597,34.6513,34.6522,27.7037,27.7045,3.0472,92.658,27.958
2231.0,2496.33,-106.979,16.98434,2231,2.0121,2.012,3.14752,3.147576,0.061305,12.3225,4.593,0.0501,0,4.593,0.0205,0.9537,0,4.5968,0,0,0,0.9596,34.6514,34.6521,27.7039,27.7045,3.0505,92.76,27.988
2232.0,2497.214,-106.979,16.98434,2232,2.0117,2.0117,3.14751,3.147577,0.060756,12.3223,4.5933,0.0501,0,4.5933,0.0203,0.9542,0,4.597,0,0,0,0.9601,34.6512,34.6521,27.7038,27.7044,3.0584,92.999,28.06
2233.0,2498.334,-106.97898,16.98434,2233,2.0105,2.0102,3.147445,3.147494,0.059551,12.3223,4.5932,0.0501,0,4.5932,0.0198,0.9544,0,4.5971,0,0,0,0.9603,34.6512,34.6521,27.7038,27.7046,3.0546,92.883,28.024
2234.0,2499.575,-106.97898,16.98434,2234,2.0098,2.0096,3.147435,3.147489,0.059618,12.3225,4.5931,0.0501,0,4.5931,0.0199,0.9547,0,4.5971,0,0,0,0.9606,34.6514,34.6522,27.704,27.7047,3.0567,92.948,28.044
2235.0,2500.706,-106.97898,16.98434,2235,2.0097,2.0097,3.147471,3.147525,0.059833,12.3225,4.593,0.0501,0,4.593,0.0199,0.9548,0,4.5971,0,0,0,0.9607,34.6514,34.652,27.7041,27.7046,3.0509,92.772,27.99
2236.0,2501.757,-106.97898,16.98434,2236,2.0096,2.0094,3.147496,3.147556,0.060614,12.3226,4.5929,0.0501,0,4.5929,0.0202,0.9547,0,4.5972,0,0,0,0.9606,34.6513,34.6522,27.704,27.7048,3.0544,92.877,28.022
2237.0,2502.723,-106.97899,16.98434,2237,2.0093,2.0092,3.147523,3.14759,0.060033,12.3225,4.5931,0.0501,0,4.5931,0.02,0.9548,0,4.5971,0,0,0,0.9607,34.6515,34.6524,27.7042,27.705,3.0531,92.839,28.01
2238.0,2503.579,-106.979,16.98434,2238,2.0094,2.0092,3.14758,3.147637,0.0619,12.3224,4.5931,0.0501,0,4.5931,0.0207,0.9548,0,4.5961,0,0,0,0.9607,34.6516,34.6524,27.7042,27.705,3.0547,92.888,28.025
2239.0,2504.347,-106.979,16.98434,2239,2.0096,2.0094,3.147626,3.147693,0.06012,12.3223,4.5933,0.0501,0,4.5933,0.02,0.9548,0,4.5958,0,0,0,0.9607,34.6515,34.6525,27.7042,27.705,3.0534,92.849,28.013
2240.0,2505.09,-106.979,16.98436,2240,2.0093,2.0092,3.147637,3.147705,0.060035,12.3223,4.5933,0.0501,0,4.5933,0.02,0.9548,0,4.5963,0,0,0,0.9607,34.6514,34.6523,27.7042,27.7049,3.0554,92.909,28.031
2241.0,2505.895,-106.979,16.98436,2241,2.0094,2.0093,3.147696,3.147758,0.060853,12.3225,4.5931,0.0501,0,4.5931,0.0203,0.9549,0,4.597,0,0,0,0.9608,34.6515,34.6524,27.7042,27.705,3.0591,93.021,28.065
2242.0,2506.921,-106.979,16.98436,2242,2.0089,2.0086,3.147684,3.147733,0.060029,12.3223,4.5933,0.0501,0,4.5933,0.02,0.955,0,4.597,0,0,0,0.9609,34.6514,34.6523,27.7042,27.7049,3.0559,92.924,28.036
2243.0,2508.393,-106.979,16.98434,2243,2.0085,2.0084,3.147695,3.147747,0.059196,12.3223,4.5933,0.0501,0,4.5933,0.0197,0.9548,0,4.5969,0,0,0,0.9607,34.6515,34.6522,27.7043,27.7049,3.0571,92.959,28.046
2244.0,2509.64,-106.97899,16.98434,2244,2.0084,2.0083,3.147729,3.147798,0.060318,12.3225,4.5931,0.0501,0,4.5931,0.0201,0.9551,0,4.597,0,0,0,0.961,34.6515,34.6525,27.7043,27.7051,3.0617,93.1,28.089
2245.0,2510.592,-106.97898,16.98434,2245,2.0084,2.0082,3.147768,3.147825,0.06036,12.3224,4.5932,0.0501,0,4.5932,0.0201,0.955,0,4.597,0,0,0,0.9609,34.6515,34.6524,27.7043,27.7051,3.0585,93.004,28.06
2246.0,2511.556,-106.97898,16.98434,2246,2.008,2.0078,3.147779,3.147827,0.060651,12.3225,4.5931,0.0501,0,4.5931,0.0202,0.9551,0,4.5971,0,0,0,0.961,34.6516,34.6524,27.7045,27.7051,3.0605,93.063,28.077
2247.0,2512.786,-106.97898,16.98434,2247,2.0071,2.007,3.147745,3.147801,0.060275,12.3223,4.5933,0.0501,0,4.5933,0.0201,0.9552,0,4.5972,0,0,0,0.9611,34.6516,34.6524,27.7045,27.7052,3.0609,93.076,28.081
2248.0,2514.11,-106.97898,16.98434,2248,2.0067,2.0065,3.147747,3.147799,0.060374,12.3224,4.5932,0.0501,0,4.5932,0.0201,0.9552,0,4.5971,0,0,0,0.9611,34.6516,34.6525,27.7046,27.7053,3.0567,92.947,28.041
2249.0,2515.053,-106.97898,16.98434,2249,2.0067,2.0065,3.147798,3.147866,0.061318,12.3227,4.5929,0.0501,0,4.5929,0.0205,0.9548,0,4.596,0,0,0,0.9607,34.6518,34.6527,27.7047,27.7055,3.0533,92.844,28.01
2250.0,2515.809,-106.97899,16.98435,2250,2.0065,2.0064,3.147826,3.147888,0.060646,12.3223,4.5933,0.0501,0,4.5933,0.0202,0.9549,0,4.5953,0,0,0,0.9608,34.6518,34.6526,27.7047,27.7054,3.0592,93.025,28.065
2251.0,2516.48,-106.979,16.98436,2251,2.0062,2.006,3.147839,3.147893,0.059373,12.3225,4.593,0.0501,0,4.593,0.0198,0.9548,0,4.5956,0,0,0,0.9607,34.6518,34.6526,27.7048,27.7054,3.0564,92.938,28.038
2252.0,2517.145,-106.979,16.98436,2252,2.0052,2.005,3.147792,3.147846,0.059103,12.3224,4.5932,0.0501,0,4.5932,0.0197,0.9548,0,4.5965,0,0,0,0.9607,34.6518,34.6526,27.7049,27.7055,3.0584,92.999,28.056
2253.0,2517.88,-106.979,16.98436,2253,2.0044,2.0042,3.147763,3.147804,0.060352,12.3223,4.5933,0.0501,0,4.5933,0.0201,0.9547,0,4.5974,0,0,0,0.9606,34.6518,34.6525,27.7049,27.7055,3.0638,93.165,28.105
2254.0,2518.984,-106.979,16.98436,2254,2.0038,2.0037,3.147745,3.147797,0.060011,12.3226,4.5929,0.0501,0,4.5929,0.02,0.955,0,4.597,0,0,0,0.961,34.6517,34.6525,27.7049,27.7055,3.0687,93.313,28.15
2255.0,2520.681,-106.97899,16.98436,2255,2.0029,2.0027,3.147709,3.147763,0.059926,12.3224,4.5932,0.0501,0,4.5932,0.02,0.9554,0,4.597,0,0,0,0.9614,34.6518,34.6526,27.705,27.7057,3.0769,93.562,28.224
2256.0,2521.815,-106.97898,16.98436,2256,2.0015,2.0013,3.147643,3.147698,0.059881,12.323,4.5926,0.0501,0,4.5926,0.02,0.9558,0,4.5971,0,0,0,0.9618,34.6519,34.6528,27.7052,27.706,3.0761,93.537,28.216
2257.0,2522.726,-106.97898,16.98436,2257,2.0006,2.0005,3.147612,3.147672,0.059608,12.3225,4.5931,0.0501,0,4.5931,0.0199,0.956,0,4.5971,0,0,0,0.962,34.652,34.6528,27.7054,27.706,3.0705,93.366,28.163
2258.0,2523.667,-106.97898,16.98436,2258,2.0003,2.0001,3.147622,3.147674,0.060123,12.3224,4.5932,0.0501,0,4.5932,0.02,0.9558,0,4.5971,0,0,0,0.9618,34.652,34.6528,27.7054,27.7061,3.0713,93.394,28.172
2259.0,2524.753,-106.97898,16.98436,2259,2.0002,2.0001,3.147657,3.147709,0.059276,12.3226,4.593,0.0501,0,4.593,0.0197,0.9561,0,4.5971,0,0,0,0.9621,34.652,34.6527,27.7054,27.7061,3.0806,93.675,28.256
2260.0,2525.894,-106.97898,16.98436,2260,2.0003,2.0001,3.147695,3.147757,0.059193,12.3222,4.5934,0.0501,0,4.5934,0.0197,0.9563,0,4.5972,0,0,0,0.9623,34.6519,34.6529,27.7054,27.7062,3.0748,93.498,28.203
2261.0,2526.875,-106.97898,16.98436,2261,2.0003,2.0002,3.147745,3.147814,0.059106,12.3222,4.5934,0.0501,0,4.5934,0.0197,0.9564,0,4.597,0,0,0,0.9624,34.652,34.653,27.7054,27.7063,3.0772,93.571,28.225
2262.0,2527.705,-106.97898,16.98436,2262,2.0003,2,3.147778,3.14784,0.059636,12.3231,4.5924,0.0501,0,4.5924,0.0199,0.9564,0,4.5961,0,0,0,0.9624,34.652,34.653,27.7054,27.7063,3.0808,93.681,28.258
2263.0,2528.467,-106.97898,16.98436,2263,1.9994,1.9993,3.147759,3.147818,0.060048,12.3233,4.5921,0.0501,0,4.5921,0.02,0.9567,0,4.5959,0,0,0,0.9627,34.6522,34.653,27.7057,27.7064,3.0828,93.743,28.276
2264.0,2529.21,-106.97898,16.98436,2264,1.9985,1.9983,3.14772,3.147778,0.060032,12.3227,4.5928,0.0501,0,4.5928,0.02,0.9566,0,4.5968,0,0,0,0.9626,34.6522,34.6531,27.7058,27.7065,3.0713,93.393,28.17
2265.0,2530.004,-106.97898,16.98436,2265,1.998,1.9978,3.147713,3.14777,0.060354,12.3224,4.5932,0.0501,0,4.5932,0.0201,0.9565,0,4.597,0,0,0,0.9625,34.6522,34.6531,27.7058,27.7065,3.0778,93.59,28.229
2266.0,2530.992,-106.97898,16.98436,2266,1.9965,1.9964,3.14762,3.14768,0.060375,12.3225,4.5931,0.0501,0,4.5931,0.0201,0.9566,0,4.5969,0,0,0,0.9626,34.6521,34.6529,27.7059,27.7065,3.0826,93.735,28.272
2267.0,2532.701,-106.979,16.98436,2267,1.9945,1.9947,3.147487,3.14758,0.059903,12.3225,4.593,0.0501,0,4.593,0.02,0.9568,0,4.5969,0,0,0,0.9628,34.6521,34.653,27.706,27.7067,3.0851,93.812,28.294
2268.0,2534.488,-106.979,16.98436,2268,1.9882,1.9878,3.14702,3.147053,0.060408,12.3222,4.5934,0.0501,0,4.5934,0.0201,0.957,0,4.597,0,0,0,0.963,34.6525,34.6534,27.7068,27.7075,3.0855,93.824,28.293
2269.0,2535.437,-106.97898,16.98436,2269,1.9864,1.9862,3.146911,3.146963,0.05893,12.3222,4.5934,0.0501,0,4.5934,0.0196,0.9572,0,4.5964,0,0,0,0.9632,34.6527,34.6536,27.7071,27.7079,3.0913,94,28.345
2270.0,2536.232,-106.97898,16.98436,2270,1.9852,1.985,3.14685,3.14691,0.060125,12.3222,4.5934,0.0501,0,4.5934,0.02,0.9573,0,4.5959,0,0,0,0.9633,34.6527,34.6537,27.7072,27.7081,3.0893,93.94,28.326
2271.0,2536.965,-106.97898,16.98436,2271,1.9834,1.9831,3.146744,3.146788,0.060323,12.3223,4.5933,0.0501,0,4.5933,0.0201,0.9574,0,4.5959,0,0,0,0.9634,34.6529,34.6537,27.7075,27.7082,3.0933,94.06,28.361
2272.0,2537.709,-106.97898,16.98436,2272,1.9823,1.9821,3.146691,3.146741,0.059448,12.3221,4.5935,0.0501,0,4.5935,0.0198,0.9576,0,4.5969,0,0,0,0.9636,34.6529,34.6538,27.7076,27.7083,3.0998,94.259,28.42
2273.0,2538.504,-106.97898,16.98436,2273,1.9818,1.9814,3.146692,3.14674,0.060418,12.3226,4.5929,0.0501,0,4.5929,0.0201,0.9581,0,4.5969,0,0,0,0.9641,34.653,34.6539,27.7077,27.7085,3.1079,94.506,28.494
2274.0,2539.402,-106.97898,16.98436,2274,1.9801,1.9798,3.146593,3.146628,0.059434,12.3226,4.593,0.0501,0,4.593,0.0198,0.9584,0,4.5971,0,0,0,0.9644,34.653,34.6538,27.7079,27.7085,3.1028,94.35,28.446
2275.0,2540.37,-106.97898,16.98436,2275,1.9789,1.9787,3.146529,3.146589,0.060922,12.3221,4.5935,0.0501,0,4.5935,0.0203,0.9585,0,4.597,0,0,0,0.9645,34.6531,34.654,27.708,27.7088,3.1039,94.385,28.455
2276.0,2541.36,-106.97898,16.98436,2276,1.9771,1.977,3.146425,3.146488,0.058749,12.3226,4.5929,0.0501,0,4.5929,0.0195,0.9589,0,4.5971,0,0,0,0.9649,34.6532,34.6541,27.7083,27.709,3.1161,94.754,28.566
2277.0,2542.335,-106.979,16.98436,2277,1.9766,1.9764,3.146426,3.146481,0.059565,12.3223,4.5933,0.0501,0,4.5933,0.0198,0.9594,0,4.597,0,0,0,0.9655,34.6533,34.6541,27.7084,27.7091,3.1175,94.798,28.578
2278.0,2543.312,-106.979,16.98436,2278,1.976,1.9758,3.146416,3.146467,0.060439,12.3222,4.5934,0.0501,0,4.5934,0.0201,0.9597,0,4.5971,0,0,0,0.9658,34.6533,34.6542,27.7085,27.7092,3.1167,94.772,28.57
2279.0,2544.291,-106.979,16.98436,2279,1.9749,1.9748,3.146369,3.146423,0.061474,12.3224,4.5932,0.0501,0,4.5932,0.0205,0.9601,0,4.5968,0,0,0,0.9662,34.6534,34.6542,27.7086,27.7093,3.1163,94.759,28.565
2280.0,2545.301,-106.97898,16.98436,2280,1.974,1.9739,3.146328,3.14639,0.060504,12.3222,4.5934,0.0501,0,4.5934,0.0202,0.9603,0,4.5969,0,0,0,0.9664,34.6534,34.6542,27.7087,27.7094,3.1258,95.05,28.652
2281.0,2546.481,-106.97898,16.98437,2281,1.9735,1.9734,3.14633,3.146371,0.05919,12.3222,4.5934,0.0501,0,4.5934,0.0197,0.9608,0,4.5971,0,0,0,0.9669,34.6534,34.654,27.7088,27.7093,3.1227,94.955,28.624
2282.0,2548.318,-106.97898,16.98438,2282,1.9731,1.9731,3.146325,3.146384,0.060025,12.3225,4.593,0.0501,0,4.593,0.02,0.9614,0,4.597,0,0,0,0.9676,34.6534,34.6541,27.7088,27.7093,3.1351,95.331,28.737
2283.0,2549.849,-106.97898,16.98438,2283,1.9723,1.9721,3.146314,3.146373,0.058839,12.3222,4.5934,0.0501,0,4.5934,0.0196,0.962,0,4.5966,0,0,0,0.9682,34.6535,34.6545,27.709,27.7098,3.1271,95.088,28.663
2284.0,2550.737,-106.97898,16.98438,2284,1.9714,1.9712,3.14629,3.146355,0.060248,12.3221,4.5935,0.0501,0,4.5935,0.0201,0.9618,0,4.5952,0,0,0,0.968,34.6537,34.6547,27.7092,27.71,3.1269,95.084,28.661
2285.0,2551.459,-106.97898,16.98438,2285,1.9707,1.9705,3.146271,3.146325,0.05903,12.3221,4.5935,0.0501,0,4.5935,0.0196,0.9621,0,4.5946,0,0,0,0.9683,34.6537,34.6546,27.7093,27.71,3.1303,95.184,28.691
2286.0,2552.106,-106.97898,16.98438,2286,1.9699,1.9696,3.146243,3.146303,0.060901,12.3221,4.5935,0.0501,0,4.5935,0.0203,0.962,0,4.5944,0,0,0,0.9682,34.6538,34.6548,27.7094,27.7102,3.1281,95.12,28.671
2287.0,2552.728,-106.97898,16.98438,2287,1.9683,1.9681,3.146151,3.146202,0.058685,12.3223,4.5933,0.0501,0,4.5933,0.0195,0.9621,0,4.5947,0,0,0,0.9683,34.6539,34.6547,27.7095,27.7102,3.1291,95.149,28.679
2288.0,2553.366,-106.97898,16.98438,2288,1.9654,1.9652,3.145957,3.146004,0.059571,12.3221,4.5935,0.0501,0,4.5935,0.0198,0.9621,0,4.5962,0,0,0,0.9683,34.6541,34.6548,27.7099,27.7106,3.1302,95.184,28.687
2289.0,2554.105,-106.97898,16.98438,2289,1.9639,1.9636,3.145864,3.145905,0.05934,12.3221,4.5935,0.0501,0,4.5935,0.0198,0.9622,0,4.597,0,0,0,0.9684,34.6541,34.6548,27.7101,27.7107,3.1365,95.375,28.743
2290.0,2555.117,-106.979,16.98438,2290,1.9631,1.9629,3.145832,3.145877,0.059815,12.3221,4.5936,0.0501,0,4.5936,0.0199,0.9625,0,4.5971,0,0,0,0.9687,34.654,34.6548,27.7101,27.7107,3.1425,95.558,28.798
2291.0,2556.486,-106.97898,16.98438,2291,1.9626,1.9625,3.145839,3.14589,0.059668,12.3221,4.5935,0.0501,0,4.5935,0.0199,0.9632,0,4.5967,0,0,0,0.9693,34.6541,34.6549,27.7102,27.7108,3.1455,95.646,28.824
2292.0,2557.597,-106.97898,16.98437,2292,1.9617,1.9615,3.145804,3.145866,0.059723,12.3222,4.5934,0.0501,0,4.5934,0.0199,0.9633,0,4.5967,0,0,0,0.9694,34.6541,34.6552,27.7103,27.7111,3.1433,95.582,28.804
2293.0,2558.5,-106.97898,16.98436,2293,1.9603,1.9602,3.145722,3.145788,0.058608,12.3221,4.5935,0.0501,0,4.5935,0.0195,0.9636,0,4.5967,0,0,0,0.9697,34.6542,34.6551,27.7105,27.7112,3.1454,95.645,28.822
2294.0,2559.421,-106.97898,16.98436,2294,1.96,1.96,3.14575,3.145799,0.059507,12.3222,4.5934,0.0501,0,4.5934,0.0198,0.9637,0,4.5969,0,0,0,0.9699,34.6543,34.655,27.7106,27.7112,3.1528,95.87,28.89
2295.0,2560.645,-106.97899,16.98436,2295,1.9596,1.9595,3.145753,3.145798,0.059524,12.322,4.5936,0.0501,0,4.5936,0.0198,0.9641,0,4.5971,0,0,0,0.9703,34.6543,34.655,27.7106,27.7112,3.1554,95.949,28.913
2296.0,2562.164,-106.979,16.98436,2296,1.9584,1.9582,3.145687,3.145739,0.059524,12.322,4.5936,0.0501,0,4.5936,0.0198,0.9646,0,4.597,0,0,0,0.9708,34.6543,34.6552,27.7108,27.7114,3.1547,95.927,28.906
2297.0,2563.238,-106.979,16.98436,2297,1.9569,1.9567,3.145604,3.145663,0.059121,12.3219,4.5937,0.0501,0,4.5937,0.0197,0.9645,0,4.5969,0,0,0,0.9707,34.6545,34.6554,27.7109,27.7117,3.1489,95.751,28.852
2298.0,2564.095,-106.979,16.98436,2298,1.9558,1.9556,3.14556,3.145622,0.058601,12.3222,4.5935,0.0501,0,4.5935,0.0195,0.9647,0,4.5965,0,0,0,0.9709,34.6546,34.6555,27.7112,27.7119,3.1519,95.843,28.879
2299.0,2564.897,-106.979,16.98436,2299,1.9551,1.955,3.14554,3.145602,0.059131,12.3221,4.5935,0.0501,0,4.5935,0.0197,0.9647,0,4.5968,0,0,0,0.9709,34.6546,34.6554,27.7112,27.7119,3.1598,96.083,28.95
2300.0,2565.733,-106.979,16.98436,2300,1.9546,1.9546,3.145548,3.145605,0.059157,12.322,4.5936,0.0501,0,4.5936,0.0197,0.9651,0,4.597,0,0,0,0.9713,34.6547,34.6554,27.7113,27.7119,3.1677,96.321,29.022
